53	6	6	0
53	7	6	0
53	8	6	1
53	9	6	0
53	10	6	0
54	1	6	0
54	2	6	1
54	3	6	0
54	4	6	0
54	5	6	0
54	6	6	0
54	7	6	1
54	8	6	0
54	9	6	0
54	10	6	0
55	1	6	1
55	2	6	0
55	3	6	0
55	4	6	0
55	5	6	0
55	6	6	1
55	7	6	0
55	8	6	0
55	9	6	0
55	10	6	0
56	1	6	0
56	2	6	0
56	3	6	0
56	4	6	0
56	5	6	1
56	6	6	0
56	7	6	0
56	8	6	0
56	9	6	0
56	10	6	1
57	1	6	0
57	2	6	0
57	3	6	0
57	4	6	1
57	5	6	0
57	6	6	0
57	7	6	0
57	8	6	0
57	9	6	1
57	10	6	0
58	1	6	0
58	2	6	0
58	3	6	1
58	4	6	0
58	5	6	0
58	6	6	0
58	7	6	0
58	8	6	1
58	9	6	0
58	10	6	0
59	1	6	0
59	2	6	1
59	3	6	0
59	4	6	0
59	5	6	0
59	6	6	0
59	7	6	1
59	8	6	0
59	9	6	0
59	10	6	0
60	1	6	1
60	2	6	0
60	3	6	0
60	4	6	0
60	5	6	0
60	6	6	1
60	7	6	0
60	8	6	0
60	9	6	0
60	10	6	0
61	1	7	0
61	2	7	0
61	3	7	0
61	4	7	0
61	5	7	1
61	6	7	0
61	7	7	0
61	8	7	0
61	9	7	0
61	10	7	1
62	1	7	0
62	2	7	0
62	3	7	0
62	4	7	1
62	5	7	0
62	6	7	0
62	7	7	0
62	8	7	0
62	9	7	1
62	10	7	0
63	1	7	0
63	2	7	0
63	3	7	1
63	4	7	0
63	5	7	0
63	6	7	0
63	7	7	0
63	8	7	1
63	9	7	0
63	10	7	0
64	1	7	0
64	2	7	1
64	3	7	0
64	4	7	0
64	5	7	0
64	6	7	0
64	7	7	1
64	8	7	0
64	9	7	0
64	10	7	0
65	1	7	1
65	2	7	0
65	3	7	0
65	4	7	0
65	5	7	0
65	6	7	1
65	7	7	0
65	8	7	0
65	9	7	0
65	10	7	0
66	1	7	0
66	2	7	0
66	3	7	0
66	4	7	0
66	5	7	1
66	6	7	0
66	7	7	0
66	8	7	0
66	9	7	0
66	10	7	1
67	1	7	0
67	2	7	0
67	3	7	0
67	4	7	1
67	5	7	0
67	6	7	0
67	7	7	0
67	8	7	0
67	9	7	1
67	10	7	0
68	1	7	0
68	2	7	0
68	3	7	1
68	4	7	0
68	5	7	0
68	6	7	0
68	7	7	0
68	8	7	1
68	9	7	0
68	10	7	0
69	1	7	0
69	2	7	1
69	3	7	0
69	4	7	0
69	5	7	0
69	6	7	0
69	7	7	1
69	8	7	0
69	9	7	0
69	10	7	0
70	1	7	1
70	2	7	0
70	3	7	0
70	4	7	0
70	5	7	0
70	6	7	1
70	7	7	0
70	8	7	0
70	9	7	0
70	10	7	0
71	1	8	0
71	2	8	0
71	3	8	0
71	4	8	0
71	5	8	1
71	6	8	0
71	7	8	0
71	8	8	0
71	9	8	0
71	10	8	1
72	1	8	0
72	2	8	0
72	3	8	0
72	4	8	1
72	5	8	0
72	6	8	0
72	7	8	0
72	8	8	0
72	9	8	1
72	10	8	0
73	1	8	0
73	2	8	0
73	3	8	1
73	4	8	0
73	5	8	0
73	6	8	0
73	7	8	0
73	8	8	1
73	9	8	0
73	10	8	0
74	1	8	0
74	2	8	1
74	3	8	0
74	4	8	0
74	5	8	0
74	6	8	0
74	7	8	1
74	8	8	0
74	9	8	0
74	10	8	0
75	1	8	1
75	2	8	0
75	3	8	0
75	4	8	0
75	5	8	0
75	6	8	1
75	7	8	0
75	8	8	0
75	9	8	0
75	10	8	0
76	1	8	0
76	2	8	0
76	3	8	0
76	4	8	0
76	5	8	1
76	6	8	0
76	7	8	0
76	8	8	0
76	9	8	0
76	10	8	1
77	1	8	0
77	2	8	0
77	3	8	0
77	4	8	1
77	5	8	0
77	6	8	0
77	7	8	0
77	8	8	0
77	9	8	1
77	10	8	0
78	1	8	0
78	2	8	0
78	3	8	1
78	4	8	0
78	5	8	0
78	6	8	0
78	7	8	0
78	8	8	1
78	9	8	0
78	10	8	0
79	1	8	0
79	2	8	1
79	3	8	0
79	4	8	0
79	5	8	0
79	6	8	0
79	7	8	1
79	8	8	0
79	9	8	0
79	10	8	0
80	1	8	1
80	2	8	0
80	3	8	0
80	4	8	0
80	5	8	0
80	6	8	1
80	7	8	0
80	8	8	0
80	9	8	0
80	10	8	0
81	1	9	0
81	2	9	0
81	3	9	0
81	4	9	0
81	5	9	1
81	6	9	0
81	7	9	0
81	8	9	0
81	9	9	0
81	10	9	1
82	1	9	0
82	2	9	0
82	3	9	0
82	4	9	1
82	5	9	0
82	6	9	0
82	7	9	0
82	8	9	0
82	9	9	1
82	10	9	0
83	1	9	0
83	2	9	0
83	3	9	1
83	4	9	0
83	5	9	0
83	6	9	0
83	7	9	0
83	8	9	1
83	9	9	0
83	10	9	0
84	1	9	0
84	2	9	1
84	3	9	0
84	4	9	0
84	5	9	0
84	6	9	0
84	7	9	1
84	8	9	0
84	9	9	0
84	10	9	0
85	1	9	1
85	2	9	0
85	3	9	0
85	4	9	0
85	5	9	0
85	6	9	1
85	7	9	0
85	8	9	0
85	9	9	0
85	10	9	0
86	1	9	0
86	2	9	0
86	3	9	0
86	4	9	0
86	5	9	1
86	6	9	0
86	7	9	0
86	8	9	0
86	9	9	0
86	10	9	1
87	1	9	0
87	2	9	0
87	3	9	0
87	4	9	1
87	5	9	0
87	6	9	0
87	7	9	0
87	8	9	0
87	9	9	1
87	10	9	0
88	1	9	0
88	2	9	0
88	3	9	1
88	4	9	0
88	5	9	0
88	6	9	0
88	7	9	0
88	8	9	1
88	9	9	0
88	10	9	0
89	1	9	0
89	2	9	1
89	3	9	0
89	4	9	0
89	5	9	0
89	6	9	0
89	7	9	1
89	8	9	0
89	9	9	0
89	10	9	0
90	1	9	1
90	2	9	0
90	3	9	0
90	4	9	0
90	5	9	0
90	6	9	1
90	7	9	0
90	8	9	0
90	9	9	0
90	10	9	0
91	1	10	0
91	2	10	0
91	3	10	0
91	4	10	0
91	5	10	1
91	6	10	0
91	7	10	0
91	8	10	0
91	9	10	0
91	10	10	1
92	1	10	0
92	2	10	0
92	3	10	0
92	4	10	1
92	5	10	0
92	6	10	0
92	7	10	0
92	8	10	0
92	9	10	1
92	10	10	0
93	1	10	0
93	2	10	0
93	3	10	1
93	4	10	0
93	5	10	0
93	6	10	0
93	7	10	0
93	8	10	1
93	9	10	0
93	10	10	0
94	1	10	0
94	2	10	1
94	3	10	0
94	4	10	0
94	5	10	0
94	6	10	0
94	7	10	1
94	8	10	0
94	9	10	0
94	10	10	0
95	1	10	1
95	2	10	0
95	3	10	0
95	4	10	0
95	5	10	0
95	6	10	1
95	7	10	0
95	8	10	0
95	9	10	0
95	10	10	0
96	1	10	0
96	2	10	0
96	3	10	0
96	4	10	0
96	5	10	1
96	6	10	0
96	7	10	0
96	8	10	0
96	9	10	0
96	10	10	1
97	1	10	0
97	2	10	0
97	3	10	0
97	4	10	1
97	5	10	0
97	6	10	0
97	7	10	0
97	8	10	0
97	9	10	1
97	10	10	0
98	1	10	0
98	2	10	0
98	3	10	1
98	4	10	0
98	5	10	0
98	6	10	0
98	7	10	0
98	8	10	1
98	9	10	0
98	10	10	0
99	1	10	0
99	2	10	1
99	3	10	0
99	4	10	0
99	5	10	0
99	6	10	0
99	7	10	1
99	8	10	0
99	9	10	0
99	10	10	0
100	1	10	1
100	2	10	0
100	3	10	0
100	4	10	0
100	5	10	0
100	6	10	1
100	7	10	0
100	8	10	0
100	9	10	0
100	10	10	0
101	1	11	0
101	2	11	0
101	3	11	0
101	4	11	0
101	5	11	1
101	6	11	0
101	7	11	0
101	8	11	0
101	9	11	0
101	10	11	1
102	1	11	0
102	2	11	0
102	3	11	0
102	4	11	1
102	5	11	0
102	6	11	0
102	7	11	0
102	8	11	0
102	9	11	1
102	10	11	0
103	1	11	0
103	2	11	0
103	3	11	1
103	4	11	0
103	5	11	0
103	6	11	0
103	7	11	0
103	8	11	1
103	9	11	0
103	10	11	0
104	1	11	0
104	2	11	1
104	3	11	0
104	4	11	0
104	5	11	0
104	6	11	0
104	7	11	1
104	8	11	0
104	9	11	0
104	10	11	0
105	1	11	1
105	2	11	0
105	3	11	0
105	4	11	0
105	5	11	0
105	6	11	1
105	7	11	0
105	8	11	0
105	9	11	0
105	10	11	0
106	1	11	0
106	2	11	0
106	3	11	0
106	4	11	0
106	5	11	1
106	6	11	0
106	7	11	0
106	8	11	0
106	9	11	0
106	10	11	1
107	1	11	0
107	2	11	0
107	3	11	0
107	4	11	1
107	5	11	0
107	6	11	0
107	7	11	0
107	8	11	0
107	9	11	1
107	10	11	0
108	1	11	0
108	2	11	0
108	3	11	1
108	4	11	0
108	5	11	0
108	6	11	0
108	7	11	0
108	8	11	1
108	9	11	0
108	10	11	0
109	1	11	0
109	2	11	1
109	3	11	0
109	4	11	0
109	5	11	0
109	6	11	0
109	7	11	1
109	8	11	0
109	9	11	0
109	10	11	0
110	1	11	1
110	2	11	0
110	3	11	0
110	4	11	0
110	5	11	0
110	6	11	1
110	7	11	0
110	8	11	0
110	9	11	0
110	10	11	0
111	1	12	0
111	2	12	0
111	3	12	0
111	4	12	0
111	5	12	1
111	6	12	0
111	7	12	0
111	8	12	0
111	9	12	0
111	10	12	1
112	1	12	0
112	2	12	0
112	3	12	0
112	4	12	1
112	5	12	0
112	6	12	0
112	7	12	0
112	8	12	0
112	9	12	1
112	10	12	0
113	1	12	0
113	2	12	0
113	3	12	1
113	4	12	0
113	5	12	0
113	6	12	0
113	7	12	0
113	8	12	1
113	9	12	0
113	10	12	0
114	1	12	0
114	2	12	1
114	3	12	0
114	4	12	0
114	5	12	0
114	6	12	0
114	7	12	1
114	8	12	0
114	9	12	0
114	10	12	0
115	1	12	1
115	2	12	0
115	3	12	0
115	4	12	0
115	5	12	0
115	6	12	1
115	7	12	0
115	8	12	0
115	9	12	0
115	10	12	0
116	1	12	0
116	2	12	0
116	3	12	0
116	4	12	0
116	5	12	1
116	6	12	0
116	7	12	0
116	8	12	0
116	9	12	0
116	10	12	1
117	1	12	0
117	2	12	0
117	3	12	0
117	4	12	1
117	5	12	0
117	6	12	0
117	7	12	0
117	8	12	0
117	9	12	1
117	10	12	0
118	1	12	0
118	2	12	0
118	3	12	1
118	4	12	0
118	5	12	0
118	6	12	0
118	7	12	0
118	8	12	1
118	9	12	0
118	10	12	0
119	1	12	0
119	2	12	1
119	3	12	0
119	4	12	0
119	5	12	0
119	6	12	0
119	7	12	1
119	8	12	0
119	9	12	0
119	10	12	0
120	1	12	1
120	2	12	0
120	3	12	0
120	4	12	0
120	5	12	0
120	6	12	1
120	7	12	0
120	8	12	0
120	9	12	0
120	10	12	0
121	1	13	0
121	2	13	0
121	3	13	0
121	4	13	0
121	5	13	1
121	6	13	0
121	7	13	0
121	8	13	0
121	9	13	0
121	10	13	1
122	1	13	0
122	2	13	0
122	3	13	0
122	4	13	1
122	5	13	0
122	6	13	0
122	7	13	0
122	8	13	0
122	9	13	1
122	10	13	0
123	1	13	0
123	2	13	0
123	3	13	1
123	4	13	0
123	5	13	0
123	6	13	0
123	7	13	0
123	8	13	1
123	9	13	0
123	10	13	0
124	1	13	0
124	2	13	1
124	3	13	0
124	4	13	0
124	5	13	0
124	6	13	0
124	7	13	1
124	8	13	0
124	9	13	0
124	10	13	0
125	1	13	1
125	2	13	0
125	3	13	0
125	4	13	0
125	5	13	0
125	6	13	1
125	7	13	0
125	8	13	0
125	9	13	0
125	10	13	0
126	1	13	0
126	2	13	0
126	3	13	0
126	4	13	0
126	5	13	1
126	6	13	0
126	7	13	0
126	8	13	0
126	9	13	0
126	10	13	1
127	1	13	0
127	2	13	0
127	3	13	0
127	4	13	1
127	5	13	0
127	6	13	0
127	7	13	0
127	8	13	0
127	9	13	1
127	10	13	0
128	1	13	0
128	2	13	0
128	3	13	1
128	4	13	0
128	5	13	0
128	6	13	0
128	7	13	0
128	8	13	1
128	9	13	0
128	10	13	0
129	1	13	0
129	2	13	1
129	3	13	0
129	4	13	0
129	5	13	0
129	6	13	0
129	7	13	1
129	8	13	0
129	9	13	0
129	10	13	0
130	1	13	1
130	2	13	0
130	3	13	0
130	4	13	0
130	5	13	0
130	6	13	1
130	7	13	0
130	8	13	0
130	9	13	0
130	10	13	0
131	1	14	0
131	2	14	0
131	3	14	0
131	4	14	0
131	5	14	1
131	6	14	0
131	7	14	0
131	8	14	0
131	9	14	0
131	10	14	1
132	1	14	0
132	2	14	0
132	3	14	0
132	4	14	1
132	5	14	0
132	6	14	0
132	7	14	0
132	8	14	0
132	9	14	1
132	10	14	0
133	1	14	0
133	2	14	0
133	3	14	1
133	4	14	0
133	5	14	0
133	6	14	0
133	7	14	0
133	8	14	1
133	9	14	0
133	10	14	0
134	1	14	0
134	2	14	1
134	3	14	0
134	4	14	0
134	5	14	0
134	6	14	0
134	7	14	1
134	8	14	0
134	9	14	0
134	10	14	0
135	1	14	1
135	2	14	0
135	3	14	0
135	4	14	0
135	5	14	0
135	6	14	1
135	7	14	0
135	8	14	0
135	9	14	0
135	10	14	0
136	1	14	0
136	2	14	0
136	3	14	0
136	4	14	0
136	5	14	1
136	6	14	0
136	7	14	0
136	8	14	0
136	9	14	0
136	10	14	1
137	1	14	0
137	2	14	0
137	3	14	0
137	4	14	1
137	5	14	0
137	6	14	0
137	7	14	0
137	8	14	0
137	9	14	1
137	10	14	0
138	1	14	0
138	2	14	0
138	3	14	1
138	4	14	0
138	5	14	0
138	6	14	0
138	7	14	0
138	8	14	1
138	9	14	0
138	10	14	0
139	1	14	0
139	2	14	1
139	3	14	0
139	4	14	0
139	5	14	0
139	6	14	0
139	7	14	1
139	8	14	0
139	9	14	0
139	10	14	0
140	1	14	1
140	2	14	0
140	3	14	0
140	4	14	0
140	5	14	0
140	6	14	1
140	7	14	0
140	8	14	0
140	9	14	0
140	10	14	0
141	1	15	0
141	2	15	0
141	3	15	0
141	4	15	0
141	5	15	1
141	6	15	0
141	7	15	0
141	8	15	0
141	9	15	0
141	10	15	1
142	1	15	0
142	2	15	0
142	3	15	0
142	4	15	1
142	5	15	0
142	6	15	0
142	7	15	0
142	8	15	0
142	9	15	1
142	10	15	0
143	1	15	0
143	2	15	0
143	3	15	1
143	4	15	0
143	5	15	0
143	6	15	0
143	7	15	0
143	8	15	1
143	9	15	0
143	10	15	0
144	1	15	0
144	2	15	1
144	3	15	0
144	4	15	0
144	5	15	0
144	6	15	0
144	7	15	1
144	8	15	0
144	9	15	0
144	10	15	0
145	1	15	1
145	2	15	0
145	3	15	0
145	4	15	0
145	5	15	0
145	6	15	1
145	7	15	0
145	8	15	0
145	9	15	0
145	10	15	0
146	1	15	0
146	2	15	0
146	3	15	0
146	4	15	0
146	5	15	1
146	6	15	0
146	7	15	0
146	8	15	0
146	9	15	0
146	10	15	1
147	1	15	0
147	2	15	0
147	3	15	0
147	4	15	1
147	5	15	0
147	6	15	0
147	7	15	0
147	8	15	0
147	9	15	1
147	10	15	0
148	1	15	0
148	2	15	0
148	3	15	1
148	4	15	0
148	5	15	0
148	6	15	0
148	7	15	0
148	8	15	1
148	9	15	0
148	10	15	0
149	1	15	0
149	2	15	1
149	3	15	0
149	4	15	0
149	5	15	0
149	6	15	0
149	7	15	1
149	8	15	0
149	9	15	0
149	10	15	0
150	1	15	1
150	2	15	0
150	3	15	0
150	4	15	0
150	5	15	0
150	6	15	1
150	7	15	0
150	8	15	0
150	9	15	0
150	10	15	0
151	1	16	0
151	2	16	0
151	3	16	0
151	4	16	0
151	5	16	1
151	6	16	0
151	7	16	0
151	8	16	0
151	9	16	0
151	10	16	1
152	1	16	0
152	2	16	0
152	3	16	0
152	4	16	1
152	5	16	0
152	6	16	0
152	7	16	0
152	8	16	0
152	9	16	1
152	10	16	0
153	1	16	0
153	2	16	0
153	3	16	1
153	4	16	0
153	5	16	0
153	6	16	0
153	7	16	0
153	8	16	1
153	9	16	0
153	10	16	0
154	1	16	0
154	2	16	1
154	3	16	0
154	4	16	0
154	5	16	0
154	6	16	0
154	7	16	1
154	8	16	0
154	9	16	0
154	10	16	0
155	1	16	1
155	2	16	0
155	3	16	0
155	4	16	0
155	5	16	0
155	6	16	1
155	7	16	0
155	8	16	0
155	9	16	0
155	10	16	0
156	1	16	0
156	2	16	0
156	3	16	0
156	4	16	0
156	5	16	1
156	6	16	0
156	7	16	0
156	8	16	0
156	9	16	0
156	10	16	1
157	1	16	0
157	2	16	0
157	3	16	0
157	4	16	1
157	5	16	0
157	6	16	0
157	7	16	0
157	8	16	0
157	9	16	1
157	10	16	0
158	1	16	0
158	2	16	0
158	3	16	1
158	4	16	0
158	5	16	0
158	6	16	0
158	7	16	0
158	8	16	1
158	9	16	0
158	10	16	0
159	1	16	0
159	2	16	1
159	3	16	0
159	4	16	0
159	5	16	0
159	6	16	0
159	7	16	1
159	8	16	0
159	9	16	0
159	10	16	0
160	1	16	1
160	2	16	0
160	3	16	0
160	4	16	0
160	5	16	0
160	6	16	1
160	7	16	0
160	8	16	0
160	9	16	0
160	10	16	0
161	1	17	0
161	2	17	0
161	3	17	0
161	4	17	0
161	5	17	1
161	6	17	0
161	7	17	0
161	8	17	0
161	9	17	0
161	10	17	1
162	1	17	0
162	2	17	0
162	3	17	0
162	4	17	1
162	5	17	0
162	6	17	0
162	7	17	0
162	8	17	0
162	9	17	1
162	10	17	0
163	1	17	0
163	2	17	0
163	3	17	1
163	4	17	0
163	5	17	0
163	6	17	0
163	7	17	0
163	8	17	1
163	9	17	0
163	10	17	0
164	1	17	0
164	2	17	1
164	3	17	0
164	4	17	0
164	5	17	0
164	6	17	0
164	7	17	1
164	8	17	0
164	9	17	0
164	10	17	0
165	1	17	1
165	2	17	0
165	3	17	0
165	4	17	0
165	5	17	0
165	6	17	1
165	7	17	0
165	8	17	0
165	9	17	0
165	10	17	0
166	1	17	0
166	2	17	0
166	3	17	0
166	4	17	0
166	5	17	1
166	6	17	0
166	7	17	0
166	8	17	0
166	9	17	0
166	10	17	1
167	1	17	0
167	2	17	0
167	3	17	0
167	4	17	1
167	5	17	0
167	6	17	0
167	7	17	0
167	8	17	0
167	9	17	1
167	10	17	0
168	1	17	0
168	2	17	0
168	3	17	1
168	4	17	0
168	5	17	0
168	6	17	0
168	7	17	0
168	8	17	1
168	9	17	0
168	10	17	0
169	1	17	0
169	2	17	1
169	3	17	0
169	4	17	0
169	5	17	0
169	6	17	0
169	7	17	1
169	8	17	0
169	9	17	0
169	10	17	0
170	1	17	1
170	2	17	0
170	3	17	0
170	4	17	0
170	5	17	0
170	6	17	1
170	7	17	0
170	8	17	0
170	9	17	0
170	10	17	0
171	1	18	0
171	2	18	0
171	3	18	0
171	4	18	0
171	5	18	1
171	6	18	0
171	7	18	0
171	8	18	0
171	9	18	0
171	10	18	1
172	1	18	0
172	2	18	0
172	3	18	0
172	4	18	1
172	5	18	0
172	6	18	0
172	7	18	0
172	8	18	0
172	9	18	1
172	10	18	0
173	1	18	0
173	2	18	0
173	3	18	1
173	4	18	0
173	5	18	0
173	6	18	0
173	7	18	0
173	8	18	1
173	9	18	0
173	10	18	0
174	1	18	0
174	2	18	1
174	3	18	0
174	4	18	0
174	5	18	0
174	6	18	0
174	7	18	1
174	8	18	0
174	9	18	0
174	10	18	0
175	1	18	1
175	2	18	0
175	3	18	0
175	4	18	0
175	5	18	0
175	6	18	1
175	7	18	0
175	8	18	0
175	9	18	0
175	10	18	0
