46	1	10	9/23/2007 23:18	1	73	10/7/2007 23:18	10/3/2007 23:18	0	0	0	NULL
47	1	10	10/7/2007 23:18	1	73	10/21/2007 23:18	10/17/2007 23:18	0	0	0	NULL
48	1	10	10/21/2007 23:18	1	73	11/4/2007 23:18	10/31/2007 23:18	0	0	0	NULL
49	1	10	11/4/2007 23:18	1	73	11/18/2007 23:18	11/14/2007 23:18	0	0	0	NULL
50	1	10	11/18/2007 23:18	1	73	12/2/2007 23:18	11/28/2007 23:18	0	0	0	NULL
51	1	10	12/2/2007 23:18	1	73	12/16/2007 23:18	12/12/2007 23:18	0	0	0	NULL
52	1	10	12/16/2007 23:18	1	73	12/30/2007 23:18	12/26/2007 23:18	0	0	0	NULL
53	2	4	12/29/2006 23:18	1	59	1/12/2007 23:18	1/6/2007 23:18	0	0	0	NULL
54	2	4	1/12/2007 23:18	1	59	1/26/2007 23:18	1/20/2007 23:18	0	0	0	NULL
55	2	4	1/26/2007 23:18	1	59	2/9/2007 23:18	2/3/2007 23:18	0	0	0	NULL
56	2	4	2/9/2007 23:18	1	59	2/23/2007 23:18	2/17/2007 23:18	0	0	0	NULL
57	2	4	2/23/2007 23:18	1	59	3/9/2007 23:18	3/3/2007 23:18	0	0	0	NULL
58	2	4	3/9/2007 23:18	1	59	3/23/2007 23:18	3/17/2007 23:18	0	0	0	NULL
59	2	4	3/23/2007 23:18	1	59	4/6/2007 23:18	3/31/2007 23:18	0	0	0	NULL
60	2	4	4/6/2007 23:18	1	59	4/20/2007 23:18	4/14/2007 23:18	0	0	0	NULL
61	2	4	4/20/2007 23:18	1	59	5/4/2007 23:18	4/28/2007 23:18	0	0	0	NULL
62	2	4	5/4/2007 23:18	1	59	5/18/2007 23:18	5/12/2007 23:18	0	0	0	NULL
63	2	4	5/18/2007 23:18	1	59	6/1/2007 23:18	5/26/2007 23:18	0	0	0	NULL
64	2	4	6/1/2007 23:18	1	59	6/15/2007 23:18	6/9/2007 23:18	0	0	0	NULL
65	2	4	6/15/2007 23:18	1	59	6/29/2007 23:18	6/23/2007 23:18	0	0	0	NULL
66	2	4	6/29/2007 23:18	1	59	7/13/2007 23:18	7/7/2007 23:18	0	0	0	NULL
67	2	4	7/13/2007 23:18	1	59	7/27/2007 23:18	7/21/2007 23:18	0	0	0	NULL
68	2	4	7/27/2007 23:18	1	59	8/10/2007 23:18	8/4/2007 23:18	0	0	0	NULL
69	2	4	8/10/2007 23:18	1	59	8/24/2007 23:18	8/18/2007 23:18	0	0	0	NULL
70	2	4	8/24/2007 23:18	1	59	9/7/2007 23:18	9/1/2007 23:18	0	0	0	NULL
71	2	4	9/7/2007 23:18	1	59	9/21/2007 23:18	9/15/2007 23:18	0	0	0	NULL
72	2	4	9/21/2007 23:18	1	59	10/5/2007 23:18	9/29/2007 23:18	0	0	0	NULL
73	2	4	10/5/2007 23:18	1	59	10/19/2007 23:18	10/13/2007 23:18	0	0	0	NULL
74	2	4	10/19/2007 23:18	1	59	11/2/2007 23:18	10/27/2007 23:18	0	0	0	NULL
75	2	4	11/2/2007 23:18	1	59	11/16/2007 23:18	11/10/2007 23:18	0	0	0	NULL
76	2	4	11/16/2007 23:18	1	59	11/30/2007 23:18	11/24/2007 23:18	0	0	0	NULL
77	2	4	11/30/2007 23:18	1	59	12/14/2007 23:18	12/8/2007 23:18	0	0	0	NULL
78	2	4	12/14/2007 23:18	1	59	12/28/2007 23:18	12/22/2007 23:18	0	0	0	NULL
79	2	9	12/23/2006 23:18	1	130	1/6/2007 23:18	12/25/2006 23:18	0	0	0	NULL
80	2	9	1/6/2007 23:18	1	130	1/20/2007 23:18	1/8/2007 23:18	0	0	0	NULL
81	2	9	1/20/2007 23:18	1	130	2/3/2007 23:18	1/22/2007 23:18	0	0	0	NULL
82	2	9	2/3/2007 23:18	1	130	2/17/2007 23:18	2/5/2007 23:18	0	0	0	NULL
83	2	9	2/17/2007 23:18	1	130	3/3/2007 23:18	2/19/2007 23:18	0	0	0	NULL
84	2	9	3/3/2007 23:18	1	130	3/17/2007 23:18	3/5/2007 23:18	0	0	0	NULL
85	2	9	3/17/2007 23:18	1	130	3/31/2007 23:18	3/19/2007 23:18	0	0	0	NULL
86	2	9	3/31/2007 23:18	1	130	4/14/2007 23:18	4/2/2007 23:18	0	0	0	NULL
87	2	9	4/14/2007 23:18	1	130	4/28/2007 23:18	4/16/2007 23:18	0	0	0	NULL
88	2	9	4/28/2007 23:18	1	130	5/12/2007 23:18	4/30/2007 23:18	0	0	0	NULL
89	2	9	5/12/2007 23:18	1	130	5/26/2007 23:18	5/14/2007 23:18	0	0	0	NULL
90	2	9	5/26/2007 23:18	1	130	6/9/2007 23:18	5/28/2007 23:18	0	0	0	NULL
91	2	9	6/9/2007 23:18	1	130	6/23/2007 23:18	6/11/2007 23:18	0	0	0	NULL
92	2	9	6/23/2007 23:18	1	130	7/7/2007 23:18	6/25/2007 23:18	0	0	0	NULL
93	2	9	7/7/2007 23:18	1	130	7/21/2007 23:18	7/9/2007 23:18	0	0	0	NULL
94	2	9	7/21/2007 23:18	1	130	8/4/2007 23:18	7/23/2007 23:18	0	0	0	NULL
95	2	9	8/4/2007 23:18	1	130	8/18/2007 23:18	8/6/2007 23:18	0	0	0	NULL
96	2	9	8/18/2007 23:18	1	130	9/1/2007 23:18	8/20/2007 23:18	0	0	0	NULL
97	2	9	9/1/2007 23:18	1	130	9/15/2007 23:18	9/3/2007 23:18	0	0	0	NULL
98	2	9	9/15/2007 23:18	1	130	9/29/2007 23:18	9/17/2007 23:18	0	0	0	NULL
99	2	9	9/29/2007 23:18	1	130	10/13/2007 23:18	10/1/2007 23:18	0	0	0	NULL
100	2	9	10/13/2007 23:18	1	130	10/27/2007 23:18	10/15/2007 23:18	0	0	0	NULL
101	2	9	10/27/2007 23:18	1	130	11/10/2007 23:18	10/29/2007 23:18	0	0	0	NULL
102	2	9	11/10/2007 23:18	1	130	11/24/2007 23:18	11/12/2007 23:18	0	0	0	NULL
103	2	9	11/24/2007 23:18	1	130	12/8/2007 23:18	11/26/2007 23:18	0	0	0	NULL
104	2	9	12/8/2007 23:18	1	130	12/22/2007 23:18	12/10/2007 23:18	0	0	0	NULL
105	3	3	12/30/2006 23:18	1	66	1/13/2007 23:18	1/8/2007 23:18	0	0	0	NULL
106	3	3	1/13/2007 23:18	1	66	1/27/2007 23:18	1/22/2007 23:18	0	0	0	NULL
107	3	3	1/27/2007 23:18	1	66	2/10/2007 23:18	2/5/2007 23:18	0	0	0	NULL
108	3	3	2/10/2007 23:18	1	66	2/24/2007 23:18	2/19/2007 23:18	0	0	0	NULL
109	3	3	2/24/2007 23:18	1	66	3/10/2007 23:18	3/5/2007 23:18	0	0	0	NULL
110	3	3	3/10/2007 23:18	1	66	3/24/2007 23:18	3/19/2007 23:18	0	0	0	NULL
111	3	3	3/24/2007 23:18	1	66	4/7/2007 23:18	4/2/2007 23:18	0	0	0	NULL
112	3	3	4/7/2007 23:18	1	66	4/21/2007 23:18	4/16/2007 23:18	0	0	0	NULL
113	3	3	4/21/2007 23:18	1	66	5/5/2007 23:18	4/30/2007 23:18	0	0	0	NULL
114	3	3	5/5/2007 23:18	1	66	5/19/2007 23:18	5/14/2007 23:18	0	0	0	NULL
115	3	3	5/19/2007 23:18	1	66	6/2/2007 23:18	5/28/2007 23:18	0	0	0	NULL
116	3	3	6/2/2007 23:18	1	66	6/16/2007 23:18	6/11/2007 23:18	0	0	0	NULL
117	3	3	6/16/2007 23:18	1	66	6/30/2007 23:18	6/25/2007 23:18	0	0	0	NULL
118	3	3	6/30/2007 23:18	1	66	7/14/2007 23:18	7/9/2007 23:18	0	0	0	NULL
119	3	3	7/14/2007 23:18	1	66	7/28/2007 23:18	7/23/2007 23:18	0	0	0	NULL
120	3	3	7/28/2007 23:18	1	66	8/11/2007 23:18	8/6/2007 23:18	0	0	0	NULL
121	3	3	8/11/2007 23:18	1	66	8/25/2007 23:18	8/20/2007 23:18	0	0	0	NULL
122	3	3	8/25/2007 23:18	1	66	9/8/2007 23:18	9/3/2007 23:18	0	0	0	NULL
123	3	3	9/8/2007 23:18	1	66	9/22/2007 23:18	9/17/2007 23:18	0	0	0	NULL
124	3	3	9/22/2007 23:18	1	66	10/6/2007 23:18	10/1/2007 23:18	0	0	0	NULL
125	3	3	10/6/2007 23:18	1	66	10/20/2007 23:18	10/15/2007 23:18	0	0	0	NULL
126	3	3	10/20/2007 23:18	1	66	11/3/2007 23:18	10/29/2007 23:18	0	0	0	NULL
127	3	3	11/3/2007 23:18	1	66	11/17/2007 23:18	11/12/2007 23:18	0	0	0	NULL
128	3	3	11/17/2007 23:18	1	66	12/1/2007 23:18	11/26/2007 23:18	0	0	0	NULL
129	3	3	12/1/2007 23:18	1	66	12/15/2007 23:18	12/10/2007 23:18	0	0	0	NULL
130	3	3	12/15/2007 23:18	1	66	12/29/2007 23:18	12/24/2007 23:18	0	0	0	NULL
131	3	8	12/29/2006 23:18	1	173	1/12/2007 23:18	1/6/2007 23:18	0	0	0	NULL
132	3	8	1/12/2007 23:18	1	173	1/26/2007 23:18	1/20/2007 23:18	0	0	0	NULL
133	3	8	1/26/2007 23:18	1	173	2/9/2007 23:18	2/3/2007 23:18	0	0	0	NULL
134	3	8	2/9/2007 23:18	1	173	2/23/2007 23:18	2/17/2007 23:18	0	0	0	NULL
135	3	8	2/23/2007 23:18	1	173	3/9/2007 23:18	3/3/2007 23:18	0	0	0	NULL
136	3	8	3/9/2007 23:18	1	173	3/23/2007 23:18	3/17/2007 23:18	0	0	0	NULL
137	3	8	3/23/2007 23:18	1	173	4/6/2007 23:18	3/31/2007 23:18	0	0	0	NULL
138	3	8	4/6/2007 23:18	1	173	4/20/2007 23:18	4/14/2007 23:18	0	0	0	NULL
139	3	8	4/20/2007 23:18	1	173	5/4/2007 23:18	4/28/2007 23:18	0	0	0	NULL
140	3	8	5/4/2007 23:18	1	173	5/18/2007 23:18	5/12/2007 23:18	0	0	0	NULL
141	3	8	5/18/2007 23:18	1	173	6/1/2007 23:18	5/26/2007 23:18	0	0	0	NULL
142	3	8	6/1/2007 23:18	1	173	6/15/2007 23:18	6/9/2007 23:18	0	0	0	NULL
143	3	8	6/15/2007 23:18	1	173	6/29/2007 23:18	6/23/2007 23:18	0	0	0	NULL
144	3	8	6/29/2007 23:18	1	173	7/13/2007 23:18	7/7/2007 23:18	0	0	0	NULL
145	3	8	7/13/2007 23:18	1	173	7/27/2007 23:18	7/21/2007 23:18	0	0	0	NULL
146	3	8	7/27/2007 23:18	1	173	8/10/2007 23:18	8/4/2007 23:18	0	0	0	NULL
147	3	8	8/10/2007 23:18	1	173	8/24/2007 23:18	8/18/2007 23:18	0	0	0	NULL
148	3	8	8/24/2007 23:18	1	173	9/7/2007 23:18	9/1/2007 23:18	0	0	0	NULL
149	3	8	9/7/2007 23:18	1	173	9/21/2007 23:18	9/15/2007 23:18	0	0	0	NULL
150	3	8	9/21/2007 23:18	1	173	10/5/2007 23:18	9/29/2007 23:18	0	0	0	NULL
151	3	8	10/5/2007 23:18	1	173	10/19/2007 23:18	10/13/2007 23:18	0	0	0	NULL
152	3	8	10/19/2007 23:18	1	173	11/2/2007 23:18	10/27/2007 23:18	0	0	0	NULL
153	3	8	11/2/2007 23:18	1	173	11/16/2007 23:18	11/10/2007 23:18	0	0	0	NULL
154	3	8	11/16/2007 23:18	1	173	11/30/2007 23:18	11/24/2007 23:18	0	0	0	NULL
155	3	8	11/30/2007 23:18	1	173	12/14/2007 23:18	12/8/2007 23:18	0	0	0	NULL
156	3	8	12/14/2007 23:18	1	173	12/28/2007 23:18	12/22/2007 23:18	0	0	0	NULL
157	4	2	12/29/2006 23:18	1	59	1/12/2007 23:18	1/6/2007 23:18	0	0	0	NULL
158	4	2	1/12/2007 23:18	1	59	1/26/2007 23:18	1/20/2007 23:18	0	0	0	NULL
159	4	2	1/26/2007 23:18	1	59	2/9/2007 23:18	2/3/2007 23:18	0	0	0	NULL
160	4	2	2/9/2007 23:18	1	59	2/23/2007 23:18	2/17/2007 23:18	0	0	0	NULL
161	4	2	2/23/2007 23:18	1	59	3/9/2007 23:18	3/3/2007 23:18	0	0	0	NULL
162	4	2	3/9/2007 23:18	1	59	3/23/2007 23:18	3/17/2007 23:18	0	0	0	NULL
163	4	2	3/23/2007 23:18	1	59	4/6/2007 23:18	3/31/2007 23:18	0	0	0	NULL
164	4	2	4/6/2007 23:18	1	59	4/20/2007 23:18	4/14/2007 23:18	0	0	0	NULL
165	4	2	4/20/2007 23:18	1	59	5/4/2007 23:18	4/28/2007 23:18	0	0	0	NULL
166	4	2	5/4/2007 23:18	1	59	5/18/2007 23:18	5/12/2007 23:18	0	0	0	NULL
167	4	2	5/18/2007 23:18	1	59	6/1/2007 23:18	5/26/2007 23:18	0	0	0	NULL
168	4	2	6/1/2007 23:18	1	59	6/15/2007 23:18	6/9/2007 23:18	0	0	0	NULL
169	4	2	6/15/2007 23:18	1	59	6/29/2007 23:18	6/23/2007 23:18	0	0	0	NULL
170	4	2	6/29/2007 23:18	1	59	7/13/2007 23:18	7/7/2007 23:18	0	0	0	NULL
171	4	2	7/13/2007 23:18	1	59	7/27/2007 23:18	7/21/2007 23:18	0	0	0	NULL
172	4	2	7/27/2007 23:18	1	59	8/10/2007 23:18	8/4/2007 23:18	0	0	0	NULL
173	4	2	8/10/2007 23:18	1	59	8/24/2007 23:18	8/18/2007 23:18	0	0	0	NULL
174	4	2	8/24/2007 23:18	1	59	9/7/2007 23:18	9/1/2007 23:18	0	0	0	NULL
175	4	2	9/7/2007 23:18	1	59	9/21/2007 23:18	9/15/2007 23:18	0	0	0	NULL
176	4	2	9/21/2007 23:18	1	59	10/5/2007 23:18	9/29/2007 23:18	0	0	0	NULL
177	4	2	10/5/2007 23:18	1	59	10/19/2007 23:18	10/13/2007 23:18	0	0	0	NULL
178	4	2	10/19/2007 23:18	1	59	11/2/2007 23:18	10/27/2007 23:18	0	0	0	NULL
179	4	2	11/2/2007 23:18	1	59	11/16/2007 23:18	11/10/2007 23:18	0	0	0	NULL
180	4	2	11/16/2007 23:18	1	59	11/30/2007 23:18	11/24/2007 23:18	0	0	0	NULL
181	4	2	11/30/2007 23:18	1	59	12/14/2007 23:18	12/8/2007 23:18	0	0	0	NULL
182	4	2	12/14/2007 23:18	1	59	12/28/2007 23:18	12/22/2007 23:18	0	0	0	NULL
183	4	7	1/2/2007 23:18	1	201	1/16/2007 23:18	1/14/2007 23:18	0	0	0	NULL
184	4	7	1/16/2007 23:18	1	201	1/30/2007 23:18	1/28/2007 23:18	0	0	0	NULL
185	4	7	1/30/2007 23:18	1	201	2/13/2007 23:18	2/11/2007 23:18	0	0	0	NULL
186	4	7	2/13/2007 23:18	1	201	2/27/2007 23:18	2/25/2007 23:18	0	0	0	NULL
187	4	7	2/27/2007 23:18	1	201	3/13/2007 23:18	3/11/2007 23:18	0	0	0	NULL
188	4	7	3/13/2007 23:18	1	201	3/27/2007 23:18	3/25/2007 23:18	0	0	0	NULL
189	4	7	3/27/2007 23:18	1	201	4/10/2007 23:18	4/8/2007 23:18	0	0	0	NULL
190	4	7	4/10/2007 23:18	1	201	4/24/2007 23:18	4/22/2007 23:18	0	0	0	NULL
191	4	7	4/24/2007 23:18	1	201	5/8/2007 23:18	5/6/2007 23:18	0	0	0	NULL
192	4	7	5/8/2007 23:18	1	201	5/22/2007 23:18	5/20/2007 23:18	0	0	0	NULL
193	4	7	5/22/2007 23:18	1	201	6/5/2007 23:18	6/3/2007 23:18	0	0	0	NULL
194	4	7	6/5/2007 23:18	1	201	6/19/2007 23:18	6/17/2007 23:18	0	0	0	NULL
195	4	7	6/19/2007 23:18	1	201	7/3/2007 23:18	7/1/2007 23:18	0	0	0	NULL
196	4	7	7/3/2007 23:18	1	201	7/17/2007 23:18	7/15/2007 23:18	0	0	0	NULL
197	4	7	7/17/2007 23:18	1	201	7/31/2007 23:18	7/29/2007 23:18	0	0	0	NULL
198	4	7	7/31/2007 23:18	1	201	8/14/2007 23:18	8/12/2007 23:18	0	0	0	NULL
199	4	7	8/14/2007 23:18	1	201	8/28/2007 23:18	8/26/2007 23:18	0	0	0	NULL
200	4	7	8/28/2007 23:18	1	201	9/11/2007 23:18	9/9/2007 23:18	0	0	0	NULL
201	4	7	9/11/2007 23:18	1	201	9/25/2007 23:18	9/23/2007 23:18	0	0	0	NULL
202	4	7	9/25/2007 23:18	1	201	10/9/2007 23:18	10/7/2007 23:18	0	0	0	NULL
203	4	7	10/9/2007 23:18	1	201	10/23/2007 23:18	10/21/2007 23:18	0	0	0	NULL
204	4	7	10/23/2007 23:18	1	201	11/6/2007 23:18	11/4/2007 23:18	0	0	0	NULL
205	4	7	11/6/2007 23:18	1	201	11/20/2007 23:18	11/18/2007 23:18	0	0	0	NULL
206	4	7	11/20/2007 23:18	1	201	12/4/2007 23:18	12/2/2007 23:18	0	0	0	NULL
207	4	7	12/4/2007 23:18	1	201	12/18/2007 23:18	12/16/2007 23:18	0	0	0	NULL
208	4	7	12/18/2007 23:18	1	201	1/1/2008 23:18	12/30/2007 23:18	0	0	0	NULL
209	5	1	12/26/2006 23:18	1	37	1/9/2007 23:18	12/31/2006 23:18	0	0	0	NULL
210	5	1	1/9/2007 23:18	1	37	1/23/2007 23:18	1/14/2007 23:18	0	0	0	NULL
211	5	1	1/23/2007 23:18	1	37	2/6/2007 23:18	1/28/2007 23:18	0	0	0	NULL
212	5	1	2/6/2007 23:18	1	37	2/20/2007 23:18	2/11/2007 23:18	0	0	0	NULL
213	5	1	2/20/2007 23:18	1	37	3/6/2007 23:18	2/25/2007 23:18	0	0	0	NULL
214	5	1	3/6/2007 23:18	1	37	3/20/2007 23:18	3/11/2007 23:18	0	0	0	NULL
215	5	1	3/20/2007 23:18	1	37	4/3/2007 23:18	3/25/2007 23:18	0	0	0	NULL
216	5	1	4/3/2007 23:18	1	37	4/17/2007 23:18	4/8/2007 23:18	0	0	0	NULL
217	5	1	4/17/2007 23:18	1	37	5/1/2007 23:18	4/22/2007 23:18	0	0	0	NULL
218	5	1	5/1/2007 23:18	1	37	5/15/2007 23:18	5/6/2007 23:18	0	0	0	NULL
219	5	1	5/15/2007 23:18	1	37	5/29/2007 23:18	5/20/2007 23:18	0	0	0	NULL
220	5	1	5/29/2007 23:18	1	37	6/12/2007 23:18	6/3/2007 23:18	0	0	0	NULL
221	5	1	6/12/2007 23:18	1	37	6/26/2007 23:18	6/17/2007 23:18	0	0	0	NULL
222	5	1	6/26/2007 23:18	1	37	7/10/2007 23:18	7/1/2007 23:18	0	0	0	NULL
223	5	1	7/10/2007 23:18	1	37	7/24/2007 23:18	7/15/2007 23:18	0	0	0	NULL
224	5	1	7/24/2007 23:18	1	37	8/7/2007 23:18	7/29/2007 23:18	0	0	0	NULL
225	5	1	8/7/2007 23:18	1	37	8/21/2007 23:18	8/12/2007 23:18	0	0	0	NULL
226	5	1	8/21/2007 23:18	1	37	9/4/2007 23:18	8/26/2007 23:18	0	0	0	NULL
227	5	1	9/4/2007 23:18	1	37	9/18/2007 23:18	9/9/2007 23:18	0	0	0	NULL
228	5	1	9/18/2007 23:18	1	37	10/2/2007 23:18	9/23/2007 23:18	0	0	0	NULL
229	5	1	10/2/2007 23:18	1	37	10/16/2007 23:18	10/7/2007 23:18	0	0	0	NULL
230	5	1	10/16/2007 23:18	1	37	10/30/2007 23:18	10/21/2007 23:18	0	0	0	NULL
231	5	1	10/30/2007 23:18	1	37	11/13/2007 23:18	11/4/2007 23:18	0	0	0	NULL
232	5	1	11/13/2007 23:18	1	37	11/27/2007 23:18	11/18/2007 23:18	0	0	0	NULL
233	5	1	11/27/2007 23:18	1	37	12/11/2007 23:18	12/2/2007 23:18	0	0	0	NULL
234	5	1	12/11/2007 23:18	1	37	12/25/2007 23:18	12/16/2007 23:18	0	0	0	NULL
235	5	6	1/4/2007 23:18	1	216	1/18/2007 23:18	1/18/2007 23:18	0	0	0	NULL
236	5	6	1/18/2007 23:18	1	216	2/1/2007 23:18	2/1/2007 23:18	0	0	0	NULL
237	5	6	2/1/2007 23:18	1	216	2/15/2007 23:18	2/15/2007 23:18	0	0	0	NULL
238	5	6	2/15/2007 23:18	1	216	3/1/2007 23:18	3/1/2007 23:18	0	0	0	NULL
239	5	6	3/1/2007 23:18	1	216	3/15/2007 23:18	3/15/2007 23:18	0	0	0	NULL
240	5	6	3/15/2007 23:18	1	216	3/29/2007 23:18	3/29/2007 23:18	0	0	0	NULL
241	5	6	3/29/2007 23:18	1	216	4/12/2007 23:18	4/12/2007 23:18	0	0	0	NULL
242	5	6	4/12/2007 23:18	1	216	4/26/2007 23:18	4/26/2007 23:18	0	0	0	NULL
243	5	6	4/26/2007 23:18	1	216	5/10/2007 23:18	5/10/2007 23:18	0	0	0	NULL
244	5	6	5/10/2007 23:18	1	216	5/24/2007 23:18	5/24/2007 23:18	0	0	0	NULL
245	5	6	5/24/2007 23:18	1	216	6/7/2007 23:18	6/7/2007 23:18	0	0	0	NULL
246	5	6	6/7/2007 23:18	1	216	6/21/2007 23:18	6/21/2007 23:18	0	0	0	NULL
247	5	6	6/21/2007 23:18	1	216	7/5/2007 23:18	7/5/2007 23:18	0	0	0	NULL
248	5	6	7/5/2007 23:18	1	216	7/19/2007 23:18	7/19/2007 23:18	0	0	0	NULL
249	5	6	7/19/2007 23:18	1	216	8/2/2007 23:18	8/2/2007 23:18	0	0	0	NULL
250	5	6	8/2/2007 23:18	1	216	8/16/2007 23:18	8/16/2007 23:18	0	0	0	NULL
251	5	6	8/16/2007 23:18	1	216	8/30/2007 23:18	8/30/2007 23:18	0	0	0	NULL
252	5	6	8/30/2007 23:18	1	216	9/13/2007 23:18	9/13/2007 23:18	0	0	0	NULL
253	5	6	9/13/2007 23:18	1	216	9/27/2007 23:18	9/27/2007 23:18	0	0	0	NULL
254	5	6	9/27/2007 23:18	1	216	10/11/2007 23:18	10/11/2007 23:18	0	0	0	NULL
255	5	6	10/11/2007 23:18	1	216	10/25/2007 23:18	10/25/2007 23:18	0	0	0	NULL
256	5	6	10/25/2007 23:18	1	216	11/8/2007 23:18	11/8/2007 23:18	0	0	0	NULL
257	5	6	11/8/2007 23:18	1	216	11/22/2007 23:18	11/22/2007 23:18	0	0	0	NULL
258	5	6	11/22/2007 23:18	1	216	12/6/2007 23:18	12/6/2007 23:18	0	0	0	NULL
259	5	6	12/6/2007 23:18	1	216	12/20/2007 23:18	12/20/2007 23:18	0	0	0	NULL
260	5	6	12/20/2007 23:18	1	216	1/3/2008 23:18	1/3/2008 23:18	0	0	0	NULL
261	6	5	1/4/2007 23:18	1	216	1/18/2007 23:18	1/18/2007 23:18	0	0	0	NULL
262	6	5	1/18/2007 23:18	1	216	2/1/2007 23:18	2/1/2007 23:18	0	0	0	NULL
263	6	5	2/1/2007 23:18	1	216	2/15/2007 23:18	2/15/2007 23:18	0	0	0	NULL
264	6	5	2/15/2007 23:18	1	216	3/1/2007 23:18	3/1/2007 23:18	0	0	0	NULL
